section_id,subpart_id,part_id,section_number,section_title,section_text,source_document
DFARS-SEC-245.604-1,DFARS-SUBPART-245.6,DFARS-PART-245,245.604-1,Sales procedures.,"(1) Best value sales approach. Plant clearance officers shall determine a best value sales approach, to include due consideration for costs, risks, and benefits, e.g., potential sales proceeds. (2) Invitation for bid procedures. The plant clearance officer may direct the contractor to issue informal invitations for bid (orally, telephonically, or by other informal media), provided— (i) Maximum practical competition is obtained; (ii) Sources solicited are recorded; and (iii) Informal bids are confirmed in writing. (3) Sale approval and award. Plant clearance officers shall— (i) Evaluate bids to establish that the sale price is fair and reasonable, taking into consideration— (A) Knowledge or tests of the market; (B) Current published prices for the property; (C) The nature, condition, quantity, and location of the property; and (D) Past sale history for like or similar items; (ii) Approve award to the responsible bidder whose bid is most advantageous to the Government. The plant clearance officer shall not approve award to any bidder who is an ineligible transferee, as defined in 252.245-7005, Management and Reporting of Government Property; and (iii) Notify the contractor of the bidder to whom an award will be made within 5 working days from receipt of bids. (4) Negotiated sales. (i) Negotiated sales include purchases or retention at less than cost by the contractor. Negotiated sales may be made when— (A) The plant clearance officer determines that this method is essential to expeditious plant clearance; and (B) The Government's interests are adequately protected. (ii) Negotiated sales shall be at fair and reasonable prices, not less than those reasonably expected under competitive sales. (iii) Conditions justifying negotiated sales are— (A) No acceptable bids are received under competitive sale; (B) Anticipated sales proceeds do not warrant competitive sale; (C) Specialized nature of the property would not create bidder interest; (D) Removal of the property would reduce its value or result in disproportionate handling expenses; or (E) Such action is essential to the Government's interests. (5) Plant clearance officers shall consider any special disposal requirements such as demilitarization or trade security control requirements in accordance with DoDM 4160.28-M, Defense Demilitarization Manual, and DoDI 2030.08, Implementation of Trade Security Controls (TSCs) for Transfers of DoD Personal Property to Parties Outside DoD Control, respectively. See PGI 245.6.",KB 2/USA/DFARS.pdf
DFARS-SEC-246.101,DFARS-SUBPART-246.1,DFARS-PART-246,246.101,Definitions.,"“Discipline Working Group,” as used in this subpart, is defined in the clause at 252.246-7004 , Safety of Facilities, Infrastructure, and Equipment for Military Operations.",KB 2/USA/DFARS.pdf
DFARS-SEC-246.102,DFARS-SUBPART-246.1,DFARS-PART-246,246.102,Policy.,"Departments and agencies shall also— (1) Develop and manage a systematic, cost-effective Government contract quality assurance program to ensure that contract performance conforms to specified requirements. Apply Government quality assurance to all contracts for services and products designed, developed, purchased, produced, stored, distributed, operated, maintained, or disposed of by contractors. (2) Conduct quality audits to ensure the quality of products and services meet contractual requirements. (3) Base the type and extent of Government contract quality assurance actions on the particular acquisition. (4) Provide contractors the maximum flexibility in establishing efficient and effective quality programs to meet contractual requirements. Contractor quality programs may be modeled on military, commercial, national, or international quality standards.",KB 2/USA/DFARS.pdf
DFARS-SEC-246.103,DFARS-SUBPART-246.1,DFARS-PART-246,246.103,Contracting office responsibilities.,"(1) The contracting office must coordinate with the quality assurance activity before changing any quality requirement. (2) The activity responsible for technical requirements may prepare instructions covering the type and extent of Government inspections for acquisitions that are complex, have critical applications, or have unusual requirements. Follow the procedures at PGI 246.103 (2) for preparation of instructions.",KB 2/USA/DFARS.pdf
DFARS-SEC-246.202,DFARS-SUBPART-246.2,DFARS-PART-246,246.202,Types of contract quality requirements.,,KB 2/USA/DFARS.pdf
DFARS-SEC-246.202-4,DFARS-SUBPART-246.2,DFARS-PART-246,246.202-4,Higher-level contract quality requirements.,"(1) Higher-level contract quality requirements are used in addition to a standard inspection requirement. (2) Higher-level contract quality requirements, including nongovernment quality system standards adopted to meet DoD needs, are listed in the DoD Index of Specifications and Standards.",KB 2/USA/DFARS.pdf
DFARS-SEC-246.270,DFARS-SUBPART-246.2,DFARS-PART-246,246.270,"Safety of facilities, infrastructure, and equipment for military operations.",,KB 2/USA/DFARS.pdf
DFARS-SEC-246.270-1,DFARS-SUBPART-246.2,DFARS-PART-246,246.270-1,Scope.,"This section implements section 807 of the National Defense Authorization Act for Fiscal Year 2010 (Pub. L. 111-84). It establishes policies and procedures intended to ensure the safety and habitability of facilities, infrastructure, and equipment acquired for use by DoD military or civilian personnel during military operations performed outside the United States, Guam, Puerto Rico, and the Virgin Islands.",KB 2/USA/DFARS.pdf
DFARS-SEC-246.270-2,DFARS-SUBPART-246.2,DFARS-PART-246,246.270-2,Policy.,"(a) Contracts (including task and delivery orders) for the construction, installation, repair, maintenance, or operation of facilities, infrastructure, and equipment configured for occupancy, including but not limited to, existing host nation facilities, new construction, and relocatable buildings acquired for use by DoD military or civilian personnel, shall require a pre- occupancy safety and habitability inspection. (b) To minimize safety and health risks, each contract covered by this policy shall require the contractor’s compliance with the Unified Facilities Criteria (UFC) 1-200-01 and its referenced standards for— Fire protection; Structural integrity; Electrical systems; Plumbing; Water treatment; Waste disposal; and Telecommunications networks. (c) Existing host nation facilities constructed to standards equivalent to or more stringent than UFC 1-200-01 are acceptable upon a written determination of the acceptability of the standards by the Discipline Working Group. (d) Inspections to ensure compliance with UFC 1-200-01 standards shall be conducted in accordance with the inspection clause of the contract.",KB 2/USA/DFARS.pdf
DFARS-SEC-246.270-3,DFARS-SUBPART-246.2,DFARS-PART-246,246.270-3,Exceptions.,The combatant commander may waive compliance with the foregoing standards when it is impracticable to comply with such standards under prevailing operational conditions.,KB 2/USA/DFARS.pdf
DFARS-SEC-246.270-4,DFARS-SUBPART-246.2,DFARS-PART-246,246.270-4,Contract clause.,"Use the clause at 252.246-7004 , Safety of Facilities, Infrastructure, and Equipment for Military Operations, in solicitations and contracts, including solicitations and contracts using FAR part 12 procedures for the acquisition of commercial products and commercial services, for the construction, installation, repair, maintenance, or operation of facilities, infrastructure, or for equipment configured for occupancy, planned for use by DoD military or civilian personnel during military operations.",KB 2/USA/DFARS.pdf
