scf_control_id,scf_control_name,scf_domain,external_control_id,external_framework,external_framework_version,external_framework_full_name,relationship_type,strength,justification,date_established,notes
SAT-01,Cybersecurity & Data Privacy-Minded Workforce ,Security Awareness & Training ,14.1,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-01,Cybersecurity & Data Privacy-Minded Workforce ,Security Awareness & Training ,14.1,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-01,Cybersecurity & Data Privacy-Minded Workforce ,Security Awareness & Training ,14.1,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-01,Cybersecurity & Data Privacy-Minded Workforce ,Security Awareness & Training ,14.1,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.3,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.7,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.8,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.3,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.7,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.8,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.8,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.3,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.7,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02,Cybersecurity & Data Privacy Awareness Training,Security Awareness & Training ,14.8,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02.2,Social Engineering & Mining,Security Awareness & Training ,9,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02.2,Social Engineering & Mining,Security Awareness & Training ,14.2,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02.2,Social Engineering & Mining,Security Awareness & Training ,14.2,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02.2,Social Engineering & Mining,Security Awareness & Training ,14.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-02.2,Social Engineering & Mining,Security Awareness & Training ,14.2,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.3,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.4,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.7,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.8,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.9,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,16.9,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.3,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.4,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.7,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.8,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.3,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.4,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.7,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.8,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,16.9,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.3,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.4,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.7,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,14.8,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03,Role-Based Cybersecurity & Data Privacy Training ,Security Awareness & Training ,16.9,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.1,Practical Exercises ,Security Awareness & Training ,14.9,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.1,Practical Exercises ,Security Awareness & Training ,14.9,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.1,Practical Exercises ,Security Awareness & Training ,14.9,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.2,Suspicious Communications & Anomalous System Behavior,Security Awareness & Training ,14.6,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.2,Suspicious Communications & Anomalous System Behavior,Security Awareness & Training ,14.6,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.2,Suspicious Communications & Anomalous System Behavior,Security Awareness & Training ,14.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.2,Suspicious Communications & Anomalous System Behavior,Security Awareness & Training ,14.6,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.3,"Sensitive / Regulated Data Storage, Handling & Processing",Security Awareness & Training ,14.5,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.3,"Sensitive / Regulated Data Storage, Handling & Processing",Security Awareness & Training ,14.5,CIS,CSC v8.1 IG1,CIS Critical Security Controls v8.1 Implementation Group 1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.3,"Sensitive / Regulated Data Storage, Handling & Processing",Security Awareness & Training ,14.5,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.3,"Sensitive / Regulated Data Storage, Handling & Processing",Security Awareness & Training ,14.5,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.8,Continuing Professional Education (CPE) - DevOps Personnel,Security Awareness & Training ,14.9,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SAT-03.9,Counterintelligence Training,Security Awareness & Training ,16.9,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,12.2,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,12.6,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,16,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,12.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,12.6,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,12.2,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,12.6,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01,Secure Engineering Principles ,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01.1,Centralized Management of Cybersecurity & Data Privacy Controls,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01.1,Centralized Management of Cybersecurity & Data Privacy Controls,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-01.1,Centralized Management of Cybersecurity & Data Privacy Controls,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-02,Alignment With Enterprise Architecture ,Secure Engineering & Architecture ,12.2,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-02,Alignment With Enterprise Architecture ,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-02,Alignment With Enterprise Architecture ,Secure Engineering & Architecture ,12.2,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-02,Alignment With Enterprise Architecture ,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-02,Alignment With Enterprise Architecture ,Secure Engineering & Architecture ,12.2,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-02,Alignment With Enterprise Architecture ,Secure Engineering & Architecture ,16.10,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-03.1,System Partitioning ,Secure Engineering & Architecture ,3.12,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-03.1,System Partitioning ,Secure Engineering & Architecture ,3.12,CIS,CSC v8.1 IG2,CIS Critical Security Controls v8.1 Implementation Group 2,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
SEA-03.1,System Partitioning ,Secure Engineering & Architecture ,3.12,CIS,CSC v8.1 IG3,CIS Critical Security Controls v8.1 Implementation Group 3,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
TDA-01,Technology Development & Acquisition,Technology Development & Acquisition,15.7,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
TDA-01,Technology Development & Acquisition,Technology Development & Acquisition,16,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
TDA-01.1,Product Management,Technology Development & Acquisition,15.7,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
TDA-02,Minimum Viable Product (MVP) Security Requirements ,Technology Development & Acquisition,16.4,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
TDA-02.1,"Ports, Protocols & Services In Use",Technology Development & Acquisition,12.6,CIS,CSC v8.1,CIS Critical Security Controls v8.1,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
