control_id,control_name,source_framework,source_framework_version,source_framework_full_name,control_text,control_type
164.512(e)(1)(iii),HIPAA Control 164.512(e)(1)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iii) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iii)(A),HIPAA Control 164.512(e)(1)(iii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iii)(A) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iii)(B),HIPAA Control 164.512(e)(1)(iii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iii)(B) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iii)(C),HIPAA Control 164.512(e)(1)(iii)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iii)(C) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iii)(C)(1),HIPAA Control 164.512(e)(1)(iii)(C)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iii)(C)(1) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iii)(C)(2),HIPAA Control 164.512(e)(1)(iii)(C)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iii)(C)(2) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iv),HIPAA Control 164.512(e)(1)(iv),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iv) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iv)(A),HIPAA Control 164.512(e)(1)(iv)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iv)(A) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(iv)(B),HIPAA Control 164.512(e)(1)(iv)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(iv)(B) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(v),HIPAA Control 164.512(e)(1)(v),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(v) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(v)(A),HIPAA Control 164.512(e)(1)(v)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(v)(A) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(v)(B),HIPAA Control 164.512(e)(1)(v)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(v)(B) from Health Insurance Portability and Accountability Act,External
164.512(e)(1)(vi),HIPAA Control 164.512(e)(1)(vi),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(e)(1)(vi) from Health Insurance Portability and Accountability Act,External
164.512(f),HIPAA Control 164.512(f),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f) from Health Insurance Portability and Accountability Act,External
164.512(f)(1),HIPAA Control 164.512(f)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1) from Health Insurance Portability and Accountability Act,External
164.512(f)(1)(i),HIPAA Control 164.512(f)(1)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1)(i) from Health Insurance Portability and Accountability Act,External
164.512(f)(1)(ii)(A),HIPAA Control 164.512(f)(1)(ii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.512(f)(1)(ii)(B),HIPAA Control 164.512(f)(1)(ii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1)(ii)(B) from Health Insurance Portability and Accountability Act,External
164.512(f)(1)(ii)(C),HIPAA Control 164.512(f)(1)(ii)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1)(ii)(C) from Health Insurance Portability and Accountability Act,External
164.512(f)(1)(ii)(C)(1),HIPAA Control 164.512(f)(1)(ii)(C)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1)(ii)(C)(1) from Health Insurance Portability and Accountability Act,External
164.512(f)(1)(ii)(C)(2),HIPAA Control 164.512(f)(1)(ii)(C)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1)(ii)(C)(2) from Health Insurance Portability and Accountability Act,External
164.512(f)(1)(ii)(C)(3),HIPAA Control 164.512(f)(1)(ii)(C)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(1)(ii)(C)(3) from Health Insurance Portability and Accountability Act,External
164.512(f)(2),HIPAA Control 164.512(f)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(A),HIPAA Control 164.512(f)(2)(i)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(A) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(B),HIPAA Control 164.512(f)(2)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(B) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(C),HIPAA Control 164.512(f)(2)(i)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(C) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(D),HIPAA Control 164.512(f)(2)(i)(D),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(D) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(E),HIPAA Control 164.512(f)(2)(i)(E),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(E) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(F),HIPAA Control 164.512(f)(2)(i)(F),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(F) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(G),HIPAA Control 164.512(f)(2)(i)(G),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(G) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(i)(H),HIPAA Control 164.512(f)(2)(i)(H),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(i)(H) from Health Insurance Portability and Accountability Act,External
164.512(f)(2)(ii),HIPAA Control 164.512(f)(2)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(2)(ii) from Health Insurance Portability and Accountability Act,External
164.512(f)(3),HIPAA Control 164.512(f)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(3) from Health Insurance Portability and Accountability Act,External
164.512(f)(3)(i),HIPAA Control 164.512(f)(3)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(3)(i) from Health Insurance Portability and Accountability Act,External
164.512(f)(3)(ii),HIPAA Control 164.512(f)(3)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(3)(ii) from Health Insurance Portability and Accountability Act,External
164.512(f)(3)(ii)(A),HIPAA Control 164.512(f)(3)(ii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(3)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.512(f)(3)(ii)(B),HIPAA Control 164.512(f)(3)(ii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(3)(ii)(B) from Health Insurance Portability and Accountability Act,External
164.512(f)(3)(ii)(C),HIPAA Control 164.512(f)(3)(ii)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(3)(ii)(C) from Health Insurance Portability and Accountability Act,External
164.512(f)(4),HIPAA Control 164.512(f)(4),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(4) from Health Insurance Portability and Accountability Act,External
164.512(f)(5),HIPAA Control 164.512(f)(5),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(5) from Health Insurance Portability and Accountability Act,External
164.512(f)(6)(i),HIPAA Control 164.512(f)(6)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(6)(i) from Health Insurance Portability and Accountability Act,External
164.512(f)(6)(i)(A),HIPAA Control 164.512(f)(6)(i)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(6)(i)(A) from Health Insurance Portability and Accountability Act,External
164.512(f)(6)(i)(B),HIPAA Control 164.512(f)(6)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(6)(i)(B) from Health Insurance Portability and Accountability Act,External
164.512(f)(6)(i)(C),HIPAA Control 164.512(f)(6)(i)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(6)(i)(C) from Health Insurance Portability and Accountability Act,External
164.512(f)(6)(ii),HIPAA Control 164.512(f)(6)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(f)(6)(ii) from Health Insurance Portability and Accountability Act,External
164.512(g)(1),HIPAA Control 164.512(g)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(g)(1) from Health Insurance Portability and Accountability Act,External
164.512(g)(2),HIPAA Control 164.512(g)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(g)(2) from Health Insurance Portability and Accountability Act,External
164.512(h),HIPAA Control 164.512(h),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(h) from Health Insurance Portability and Accountability Act,External
164.512(i)(1),HIPAA Control 164.512(i)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(i)(1) from Health Insurance Portability and Accountability Act,External
164.512(i)(1)(i)(B),HIPAA Control 164.512(i)(1)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(i)(1)(i)(B) from Health Insurance Portability and Accountability Act,External
164.512(i)(1)(i)(B)(1),HIPAA Control 164.512(i)(1)(i)(B)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(i)(1)(i)(B)(1) from Health Insurance Portability and Accountability Act,External
164.512(i)(1)(i)(B)(2),HIPAA Control 164.512(i)(1)(i)(B)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(i)(1)(i)(B)(2) from Health Insurance Portability and Accountability Act,External
164.512(i)(1)(i)(B)(3),HIPAA Control 164.512(i)(1)(i)(B)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(i)(1)(i)(B)(3) from Health Insurance Portability and Accountability Act,External
164.512(j)(1),HIPAA Control 164.512(j)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(j)(1) from Health Insurance Portability and Accountability Act,External
164.512(j)(1)(i)(A),HIPAA Control 164.512(j)(1)(i)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(j)(1)(i)(A) from Health Insurance Portability and Accountability Act,External
164.512(j)(1)(i)(B),HIPAA Control 164.512(j)(1)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(j)(1)(i)(B) from Health Insurance Portability and Accountability Act,External
164.512(j)(1)(ii),HIPAA Control 164.512(j)(1)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(j)(1)(ii) from Health Insurance Portability and Accountability Act,External
