control_id,control_name,source_framework,source_framework_version,source_framework_full_name,control_text
164.504(f)(2)(ii)(A),HIPAA Control 164.504(f)(2)(ii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(A) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(B),HIPAA Control 164.504(f)(2)(ii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(B) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(C),HIPAA Control 164.504(f)(2)(ii)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(C) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(D),HIPAA Control 164.504(f)(2)(ii)(D),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(D) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(E),HIPAA Control 164.504(f)(2)(ii)(E),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(E) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(F),HIPAA Control 164.504(f)(2)(ii)(F),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(F) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(G),HIPAA Control 164.504(f)(2)(ii)(G),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(G) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(H),HIPAA Control 164.504(f)(2)(ii)(H),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(H) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(I),HIPAA Control 164.504(f)(2)(ii)(I),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(I) from Health Insurance Portability and Accountability Act
164.504(f)(2)(ii)(J),HIPAA Control 164.504(f)(2)(ii)(J),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(ii)(J) from Health Insurance Portability and Accountability Act
164.504(f)(2)(iii)(A),HIPAA Control 164.504(f)(2)(iii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(iii)(A) from Health Insurance Portability and Accountability Act
164.504(f)(2)(iii)(B),HIPAA Control 164.504(f)(2)(iii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(iii)(B) from Health Insurance Portability and Accountability Act
164.504(f)(2)(iii)(C),HIPAA Control 164.504(f)(2)(iii)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(2)(iii)(C) from Health Insurance Portability and Accountability Act
164.504(f)(3)(i),HIPAA Control 164.504(f)(3)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(3)(i) from Health Insurance Portability and Accountability Act
164.504(f)(3)(ii),HIPAA Control 164.504(f)(3)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(3)(ii) from Health Insurance Portability and Accountability Act
164.504(f)(3)(iii),HIPAA Control 164.504(f)(3)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(3)(iii) from Health Insurance Portability and Accountability Act
164.504(f)(3)(iv),HIPAA Control 164.504(f)(3)(iv),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(f)(3)(iv) from Health Insurance Portability and Accountability Act
164.504(g)(1),HIPAA Control 164.504(g)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(g)(1) from Health Insurance Portability and Accountability Act
164.504(g)(2),HIPAA Control 164.504(g)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.504(g)(2) from Health Insurance Portability and Accountability Act
164.506(a),HIPAA Control 164.506(a),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.506(a) from Health Insurance Portability and Accountability Act
164.506(b)(1),HIPAA Control 164.506(b)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.506(b)(1) from Health Insurance Portability and Accountability Act
164.506(c)(1),HIPAA Control 164.506(c)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.506(c)(1) from Health Insurance Portability and Accountability Act
164.506(c)(2),HIPAA Control 164.506(c)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.506(c)(2) from Health Insurance Portability and Accountability Act
164.506(c)(3),HIPAA Control 164.506(c)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.506(c)(3) from Health Insurance Portability and Accountability Act
164.506(c)(4),HIPAA Control 164.506(c)(4),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.506(c)(4) from Health Insurance Portability and Accountability Act
164.506(c)(5),HIPAA Control 164.506(c)(5),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.506(c)(5) from Health Insurance Portability and Accountability Act
164.508(a)(1),HIPAA Control 164.508(a)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(a)(1) from Health Insurance Portability and Accountability Act
164.508(a)(2),HIPAA Control 164.508(a)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(a)(2) from Health Insurance Portability and Accountability Act
164.508(a)(2)(i)(B),HIPAA Control 164.508(a)(2)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(a)(2)(i)(B) from Health Insurance Portability and Accountability Act
164.508(a)(2)(i)(C),HIPAA Control 164.508(a)(2)(i)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(a)(2)(i)(C) from Health Insurance Portability and Accountability Act
164.508(a)(4)(i),HIPAA Control 164.508(a)(4)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(a)(4)(i) from Health Insurance Portability and Accountability Act
164.508(c)(1)(i),HIPAA Control 164.508(c)(1)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(1)(i) from Health Insurance Portability and Accountability Act
164.508(c)(1)(ii),HIPAA Control 164.508(c)(1)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(1)(ii) from Health Insurance Portability and Accountability Act
164.508(c)(1)(iii),HIPAA Control 164.508(c)(1)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(1)(iii) from Health Insurance Portability and Accountability Act
164.508(c)(1)(iv),HIPAA Control 164.508(c)(1)(iv),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(1)(iv) from Health Insurance Portability and Accountability Act
164.508(c)(1)(v),HIPAA Control 164.508(c)(1)(v),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(1)(v) from Health Insurance Portability and Accountability Act
164.508(c)(2)(i)(A),HIPAA Control 164.508(c)(2)(i)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(2)(i)(A) from Health Insurance Portability and Accountability Act
164.508(c)(2)(i)(B),HIPAA Control 164.508(c)(2)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(2)(i)(B) from Health Insurance Portability and Accountability Act
164.508(c)(2)(ii)(A),HIPAA Control 164.508(c)(2)(ii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(2)(ii)(A) from Health Insurance Portability and Accountability Act
164.508(c)(2)(ii)(B),HIPAA Control 164.508(c)(2)(ii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(2)(ii)(B) from Health Insurance Portability and Accountability Act
164.508(c)(3),HIPAA Control 164.508(c)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.508(c)(3) from Health Insurance Portability and Accountability Act
164.510(a)(1)(i)(A),HIPAA Control 164.510(a)(1)(i)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(a)(1)(i)(A) from Health Insurance Portability and Accountability Act
164.510(a)(1)(i)(B),HIPAA Control 164.510(a)(1)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(a)(1)(i)(B) from Health Insurance Portability and Accountability Act
164.510(a)(1)(i)(C),HIPAA Control 164.510(a)(1)(i)(C),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(a)(1)(i)(C) from Health Insurance Portability and Accountability Act
164.510(a)(1)(i)(D),HIPAA Control 164.510(a)(1)(i)(D),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(a)(1)(i)(D) from Health Insurance Portability and Accountability Act
164.510(a)(1)(ii)(A),HIPAA Control 164.510(a)(1)(ii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(a)(1)(ii)(A) from Health Insurance Portability and Accountability Act
164.510(a)(1)(ii)(B),HIPAA Control 164.510(a)(1)(ii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(a)(1)(ii)(B) from Health Insurance Portability and Accountability Act
164.510(b)(1)(i),HIPAA Control 164.510(b)(1)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(1)(i) from Health Insurance Portability and Accountability Act
164.510(b)(1)(ii),HIPAA Control 164.510(b)(1)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(1)(ii) from Health Insurance Portability and Accountability Act
164.510(b)(2),HIPAA Control 164.510(b)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(2) from Health Insurance Portability and Accountability Act
164.510(b)(2)(i),HIPAA Control 164.510(b)(2)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(2)(i) from Health Insurance Portability and Accountability Act
164.510(b)(2)(ii),HIPAA Control 164.510(b)(2)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(2)(ii) from Health Insurance Portability and Accountability Act
164.510(b)(2)(iii),HIPAA Control 164.510(b)(2)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(2)(iii) from Health Insurance Portability and Accountability Act
164.510(b)(3),HIPAA Control 164.510(b)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(3) from Health Insurance Portability and Accountability Act
164.510(b)(4),HIPAA Control 164.510(b)(4),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(4) from Health Insurance Portability and Accountability Act
164.510(b)(5),HIPAA Control 164.510(b)(5),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.510(b)(5) from Health Insurance Portability and Accountability Act
164.512,HIPAA Control 164.512,HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512 from Health Insurance Portability and Accountability Act
164.512(a)(1),HIPAA Control 164.512(a)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(a)(1) from Health Insurance Portability and Accountability Act
164.512(c)(1),HIPAA Control 164.512(c)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(c)(1) from Health Insurance Portability and Accountability Act
164.512(c)(1)(i),HIPAA Control 164.512(c)(1)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(c)(1)(i) from Health Insurance Portability and Accountability Act
164.512(c)(1)(ii),HIPAA Control 164.512(c)(1)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(c)(1)(ii) from Health Insurance Portability and Accountability Act
164.512(c)(1)(iii)(A),HIPAA Control 164.512(c)(1)(iii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,Control 164.512(c)(1)(iii)(A) from Health Insurance Portability and Accountability Act
